gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_shots,home_sot,away_shots,away_sot
men,d3,357024,6478559,08-29-2025,pre,07:00PM ET,Saint Joseph's College (Maine),St. Joseph's (ME),0,(0-0-0),Great Northeast,Wheaton College (Massachusetts),Wheaton (MA),4,(0-0-0),NEWMAC,0.0,0.0,21.0,10.0
men,d3,6408703,6475895,08-29-2025,pre,07:30PM ET,Houghton University,Houghton,0,(0-0-0),Empire 8,Hilbert College,Hilbert,3,(0-0-0),AMCC,14.0,4.0,7.0,4.0
men,d3,354454,6477864,08-29-2025,pre,07:30PM ET,John Carroll University,John Carroll,0,(0-0-0),NCAC,Edgewood University,Edgewood,1,(0-0-0),NACC,3.0,1.0,8.0,4.0
men,d3,355951,6478292,08-29-2025,pre,07:30PM ET,Nichols College,Nichols,0,(0-0-0),CNE,Anna Maria College,Anna Maria,2,(0-0-0),MASCAC,6.0,1.0,13.0,8.0
men,d3,356237,6478378,08-29-2025,pre,07:30PM ET,Saint Vincent College,Saint Vincent,7,(0-0-0),PAC,University of Valley Forge,Valley Forge,0,(0-0-0),United East,29.0,18.0,1.0,1.0
men,d3,348880,6475977,08-29-2025,pre,07:45PM ET,Spalding University,Spalding,1,(0-0-0),SLIAC,Illinois Wesleyan University,Ill. Wesleyan,5,(0-0-0),CCIW,5.0,2.0,27.0,17.0
men,d3,349523,6476184,08-29-2025,pre,08:00PM ET,Maryville College (Tennessee),Maryville (TN),0,(0-0-0),CCS,University of Lynchburg,Lynchburg,2,(0-0-0),ODAC,2.0,1.0,16.0,7.0
men,d3,6412111,6476332,08-29-2025,pre,08:00PM ET,Western Connecticut State University,WestConn,2,(0-0-0),Little East,Vassar College,Vassar,5,(0-0-0),Liberty League,9.0,6.0,12.0,8.0
men,d3,353674,6477679,08-29-2025,pre,08:00PM ET,Eureka College,Eureka,14,(0-0-0),SLIAC,Kuyper,Kuyper,0,(0-0-0),IND,58.0,33.0,1.0,0.0
men,d3,355303,6478106,08-29-2025,pre,08:00PM ET,University of Northwestern-St. Paul,Northwestern-St. Paul,0,(0-0-0),UMAC,Bethel University (Minnesota),Bethel (MN),2,(0-0-0),MIAC,10.0,3.0,17.0,11.0
men,d3,355593,6478137,08-29-2025,pre,08:00PM ET,University of Wisconsin-Stevens Point,Wis.-Stevens Point,2,(0-0-0),WIAC,Lakeland University,Lakeland,0,(0-0-0),NACC,24.0,6.0,2.0,0.0
men,d3,6428056,6478544,08-29-2025,pre,08:00PM ET,Centenary College (Louisiana),Centenary (LA),9,(0-0-0),SCAC,Texas Col.,Texas Col.,0,(0-0-0),IND,28.0,14.0,9.0,4.0
men,d3,356762,6478546,08-29-2025,pre,08:00PM ET,Carroll University (Wisconsin),Carroll (WI),4,(0-0-0),CCIW,Benedictine University (Illinois),Benedictine (IL),1,(0-0-0),NACC,15.0,10.0,13.0,7.0
men,d3,356831,6478549,08-29-2025,pre,08:00PM ET,McMurry University,McMurry,5,(0-0-0),SCAC,Arlington Baptist,Arlington Baptist,1,(0-0-0),IND,26.0,19.0,2.0,2.0
men,d3,356851,6478554,08-29-2025,pre,08:00PM ET,Belhaven University,Belhaven,2,(0-0-0),CCS,U.S. Sports Academy,U.S. Sports Academy,1,(0-0-0),IND,17.0,7.0,1.0,1.0
men,d3,353848,6477729,08-29-2025,pre,08:30PM ET,Macalester College,Macalester,3,(0-0-0),MIAC,Linfield University,Linfield,0,(0-0-0),NWC,11.0,7.0,6.0,3.0
men,d3,354400,6477829,08-29-2025,pre,08:30PM ET,Ripon College,Ripon,1,(0-0-0),MWC,Wisconsin Lutheran College,Wis. Lutheran,1,(0-0-0),NACC,12.0,5.0,8.0,3.0
men,d3,354640,6477918,08-29-2025,pre,08:30PM ET,East Texas Baptist University,East Tex. Baptist,7,(0-0-0),ASC,University of Dallas,Dallas,0,(0-0-0),SCAC,22.0,11.0,8.0,4.0
men,d3,355841,6478228,08-29-2025,pre,08:30PM ET,University of the Ozarks (Arkansas),Ozarks (AR),2,(0-0-0),SCAC,Howard Payne University,Howard Payne,1,(0-0-0),ASC,16.0,4.0,2.0,2.0
men,d3,350359,6476483,08-29-2025,pre,09:00PM ET,Southwestern University (Texas),Southwestern (TX),2,(0-0-0),SAA,University of St. Thomas (Texas),St. Thomas (TX),0,(0-0-0),SCAC,18.0,7.0,7.0,3.0
men,d3,351139,6476793,08-29-2025,pre,10:00PM ET,George Fox University,George Fox,1,(0-0-0),NWC,Oregon Tech,Oregon Tech,1,(0-0-0),IND,8.0,3.0,18.0,5.0
men,d3,350787,6476622,08-30-2025,pre,12:00AM ET,Oglethorpe University,Oglethorpe,1.0,(0-0-0),SAA,Washington and Lee University,Wash. & Lee,1.0,(0-0-0),ODAC,12.0,7.0,6.0,3.0
men,d3,355791,6478208,08-30-2025,pre,05:00AM ET,Franciscan University of Steubenville,Franciscan,9.0,(0-0-0),PAC,Penn St.-Beaver,Penn St.-Beaver,0.0,(0-0-0),IND,43.0,19.0,2.0,1.0
men,d3,6425616,6478304,08-30-2025,pre,11:00AM ET,Framingham State University,Framingham St.,3.0,(0-0-0),MASCAC,Lasell University,Lasell,0.0,(0-0-0),Great Northeast,11.0,6.0,7.0,4.0
men,d3,341512,6473728,08-30-2025,pre,11:00AM ET,Mid-Atlantic Christ.,Mid-Atlantic Christ.,5.0,(0-0-0),IND,Regent University,Regent,0.0,(0-0-0),C2C,23.0,13.0,2.0,2.0
men,d3,6423240,6477992,08-30-2025,pre,12:00PM ET,Massachusetts Maritime Academy,Mass. Maritime,,(0-0-0),MASCAC,Regis College (Massachusetts),Regis (MA),,(0-0-0),Great Northeast,,,,
men,d3,6423421,6478019,08-30-2025,pre,12:00PM ET,Rochester Christian,Rochester Christian,1.0,(0-0-0),IND,Albion College,Albion,4.0,(0-0-0),Michigan Intercol. Ath. Assn.,12.0,4.0,11.0,6.0
men,d3,356388,6478454,08-30-2025,pre,12:00PM ET,"St. Joseph's University, New York L.I.",St. Joseph's (L.I.),2.0,(0-0-0),Skyline,Hunter College,Hunter,1.0,(0-0-0),CUNYAC,19.0,10.0,7.0,4.0
men,d3,348838,6475962,08-30-2025,pre,01:00PM ET,State University of New York at Potsdam,SUNY Potsdam,1.0,(0-0-0),SUNYAC,Bard College,Bard,0.0,(0-0-0),Liberty League,7.0,4.0,13.0,5.0
men,d3,356525,6478479,08-30-2025,pre,01:00PM ET,Heidelberg University,Heidelberg,0.0,(0-0-0),OAC,Transylvania University,Transylvania,3.0,(0-0-0),HCAC,6.0,2.0,27.0,16.0
men,d3,6425942,6478326,08-30-2025,pre,01:00PM ET,Manhattanville University,Manhattanville,1.0,(0-0-0),Skyline,"Penn State University, Abington",Penn St.-Abington,0.0,(0-0-0),United East,11.0,4.0,11.0,5.0
men,d3,6422554,6477933,08-30-2025,pre,01:00PM ET,University of Southern Maine,Southern Me.,1.0,(0-0-0),Little East,Rivier University,Rivier,1.0,(0-0-0),Great Northeast,8.0,4.0,3.0,2.0
men,d3,352062,6477193,08-30-2025,pre,01:00PM ET,Delaware Valley University,Delaware Valley,4.0,(0-0-0),MAC Freedom,Eastern University,Eastern,1.0,(0-0-0),MAC Commonwealth,11.0,5.0,13.0,6.0
men,d3,344911,6474895,08-30-2025,pre,01:00PM ET,Skidmore College,Skidmore,1.0,(0-0-0),Liberty League,Salem State University,Salem St.,0.0,(0-0-0),MASCAC,17.0,7.0,10.0,2.0
men,d3,6400952,6474705,08-30-2025,pre,01:00PM ET,Elms College,Elms,8.0,(0-0-0),Great Northeast,Vermont State University Lyndon,VTSU Lyndon,0.0,(0-0-0),North Atlantic,22.0,13.0,2.0,1.0
men,d3,344014,6474511,08-30-2025,pre,01:00PM ET,York College (Pennsylvania),York (PA),1.0,(0-0-0),MAC Commonwealth,St. Mary's College of Maryland,St. Mary's (MD),0.0,(0-0-0),United East,14.0,5.0,17.0,9.0
men,d3,6393069,6473476,08-30-2025,pre,01:00PM ET,Babson College,Babson,1.0,(0-0-0),NEWMAC,University of Massachusetts Boston,UMass Boston,1.0,(0-0-0),Little East,14.0,4.0,7.0,3.0
men,d3,340867,6473578,08-30-2025,pre,02:00PM ET,Ramapo College,Ramapo,0.0,(0-0-0),NJAC,Plattsburgh State University of New York,Plattsburgh St.,1.0,(0-0-0),SUNYAC,9.0,4.0,11.0,5.0
men,d3,356482,6478464,08-30-2025,pre,02:00PM ET,University of Valley Forge,Valley Forge,1.0,(0-0-0),United East,"University of Pittsburgh, Bradford",Pitt.-Bradford,1.0,(0-0-0),AMCC,36.0,17.0,5.0,2.0
men,d3,356125,6478327,08-30-2025,pre,02:00PM ET,State University of New York at Canton,SUNY Canton,0.0,(0-0-0),SUNYAC,Mount Saint Mary College (New York),Mt. St. Mary (NY),5.0,(0-0-0),Skyline,9.0,4.0,15.0,9.0
men,d3,354997,6477962,08-30-2025,pre,02:00PM ET,Monmouth College (Illinois),Monmouth (IL),0.0,(0-0-0),MWC,North Central College,North Central (IL),2.0,(0-0-0),CCIW,9.0,6.0,22.0,9.0
men,d3,349857,6476287,08-30-2025,pre,02:00PM ET,"University of California, Santa Cruz",UC Santa Cruz,3.0,(0-0-0),C2C,Willamette University,Willamette,0.0,(0-0-0),NWC,14.0,8.0,3.0,2.0
men,d3,349540,6476197,08-30-2025,pre,02:00PM ET,"Concordia College, Moorhead",Concordia-M'head,2.0,(0-0-0),MIAC,Saint John's University (Minnesota),Saint John's (MN),2.0,(0-0-0),MIAC,10.0,5.0,10.0,2.0
men,d3,347783,6475578,08-30-2025,pre,02:00PM ET,Penn State Brandywine,Penn St. Brandywine,0.0,(0-0-0),United East,William Paterson University of New Jersey,Wm. Paterson,6.0,(0-0-0),NJAC,2.0,2.0,31.0,16.0
men,d3,343918,6474468,08-30-2025,pre,02:00PM ET,Lake Forest College,Lake Forest,4.0,(0-0-0),MWC,Saint Mary's University of Minnesota,Saint Mary's (MN),0.0,(0-0-0),MIAC,18.0,9.0,9.0,3.0
men,d3,6390791,6473120,08-30-2025,pre,02:00PM ET,Keystone College,Keystone,7.0,(0-0-0),United East,Penn St.-Schuylkill,Penn St.-Schuylkill,0.0,(0-0-0),IND,39.0,15.0,5.0,2.0
men,d3,344173,6474578,08-30-2025,pre,02:30PM ET,Ithaca College,Ithaca,2.0,(0-0-0),Liberty League,Elizabethtown College,Elizabethtown,0.0,(0-0-0),Landmark,11.0,5.0,13.0,1.0
men,d3,342990,6474044,08-30-2025,pre,03:00PM ET,Emerson College,Emerson,,(0-0-0),NEWMAC,Roger Williams University,Roger Williams,,(0-0-0),CNE,,,,
men,d3,348495,6475848,08-30-2025,pre,03:00PM ET,Plymouth State University,Plymouth St.,2.0,(0-0-0),Little East,Colby-Sawyer College,Colby-Sawyer,0.0,(0-0-0),Great Northeast,20.0,10.0,8.0,3.0
men,d3,351910,6477106,08-30-2025,pre,03:00PM ET,Salisbury University,Salisbury,2.0,(0-0-0),C2C,Ursinus College,Ursinus,0.0,(0-0-0),Centennial,18.0,10.0,10.0,4.0
men,d3,6419791,6477555,08-30-2025,pre,03:00PM ET,New England College,New England Col.,4.0,(0-0-0),Great Northeast,University of Maine at Presque Isle,Me.-Presque Isle,0.0,(0-0-0),North Atlantic,23.0,11.0,10.0,0.0
men,d3,354830,6477948,08-30-2025,pre,03:00PM ET,Concordia University Chicago,Concordia Chicago,2.0,(0-0-0),NACC,Lawrence University,Lawrence,2.0,(0-0-0),MWC,11.0,5.0,12.0,4.0
men,d3,356583,6478499,08-30-2025,pre,03:00PM ET,Earlham College,Earlham,1.0,(0-0-0),HCAC,Muskingum University,Muskingum,0.0,(0-0-0),OAC,5.0,4.0,11.0,3.0
men,d3,353210,6477570,08-30-2025,pre,03:30PM ET,Bethany College (West Virginia),Bethany (WV),1.0,(0-0-0),PAC,Adrian College,Adrian,0.0,(0-0-0),Michigan Intercol. Ath. Assn.,12.0,3.0,6.0,3.0
men,d3,354203,6477742,08-30-2025,pre,03:45PM ET,Dominican University (Illinois),Dominican (IL),0.0,(0-0-0),NACC,Webster University,Webster,2.0,(0-0-0),SLIAC,12.0,6.0,12.0,6.0
men,d3,355946,6478291,08-30-2025,pre,04:00PM ET,Mo. Baptist,Mo. Baptist,0.0,(0-0-0),IND,Principia College,Principia,2.0,(0-0-0),SLIAC,9.0,5.0,6.0,2.0
men,d3,358154,6495774,08-30-2025,pre,04:00PM ET,University of Puget Sound,Puget Sound,4.0,(0-0-0),NWC,Evergreen St.,Evergreen St.,0.0,(0-0-0),IND,15.0,12.0,5.0,2.0
men,d3,6422075,6477893,08-30-2025,pre,04:00PM ET,Haverford College,Haverford,0.0,(0-0-0),Centennial,"Rutgers, The State Univ. of New Jersey, Camden",Rutgers-Camden,0.0,(0-0-0),NJAC,4.0,3.0,11.0,1.0
men,d3,350304,6476439,08-30-2025,pre,04:00PM ET,University of the South,Sewanee,4.0,(0-0-0),SAA,Johns Hopkins University,Johns Hopkins,0.0,(0-0-0),Centennial,22.0,10.0,12.0,5.0
men,d3,347619,6475533,08-30-2025,pre,04:00PM ET,Widener University,Widener,1.0,(0-0-0),MAC Commonwealth,Lycoming College,Lycoming,0.0,(0-0-0),Landmark,8.0,4.0,10.0,4.0
men,d3,346988,6475198,08-30-2025,pre,04:00PM ET,Geneva College,Geneva,0.0,(0-0-0),PAC,Eastern Mennonite University,East. Mennonite,1.0,(0-0-0),ODAC,14.0,2.0,6.0,3.0
men,d3,341802,6473809,08-30-2025,pre,04:00PM ET,La Roche University,La Roche,0.0,(0-0-0),AMCC,Washington and Jefferson College,Wash. & Jeff.,1.0,(0-0-0),PAC,17.0,7.0,6.0,4.0
men,d3,6389014,6472919,08-30-2025,pre,04:00PM ET,Alfred University,Alfred,5.0,(0-0-0),Empire 8,"Penn State University, Altoona",Penn St.-Altoona,0.0,(0-0-0),AMCC,26.0,12.0,5.0,1.0
men,d3,6388075,6472808,08-30-2025,pre,04:00PM ET,Pennsylvania College of Technology,Penn College,1.0,(0-0-0),United East,King's College (Pennsylvania),King's (PA),4.0,(0-0-0),MAC Freedom,7.0,4.0,12.0,6.0
men,d3,348171,6475741,08-30-2025,pre,04:30PM ET,Chapman University,Chapman,2.0,(0-0-0),SCIAC,DePauw University,DePauw,2.0,(0-0-0),NCAC,17.0,8.0,13.0,5.0
men,d3,350388,6476508,08-30-2025,pre,04:30PM ET,The State University of New York at Fredonia,Fredonia,3.0,(0-0-0),SUNYAC,New Jersey City University,New Jersey City,3.0,(0-0-0),NJAC,16.0,14.0,9.0,5.0
men,d3,354218,6477756,08-30-2025,pre,04:30PM ET,Pacific University (Oregon),Pacific (OR),0.0,(0-0-0),NWC,University of La Verne,La Verne,0.0,(0-0-0),SCIAC,13.0,7.0,3.0,3.0
men,d3,355560,6478127,08-30-2025,pre,04:30PM ET,John Jay College of Criminal Justice,John Jay,2.0,(0-0-0),CUNYAC,"Purchase College, State University of New York",Purchase,4.0,(0-0-0),Skyline,11.0,7.0,13.0,7.0
men,d3,344409,6474733,08-30-2025,pre,05:00PM ET,Neumann University,Neumann,0.0,(0-0-0),Atlantic East,Gettysburg College,Gettysburg,2.0,(0-0-0),Centennial,10.0,4.0,12.0,3.0
men,d3,6438367,6495791,08-30-2025,pre,05:00PM ET,Pensacola Christian,Pensacola Christian,1.0,(0-0-0),IND,LaGrange College,LaGrange,1.0,(0-0-0),CCS,16.0,6.0,10.0,3.0
men,d3,350831,6476635,08-30-2025,pre,05:00PM ET,Simpson College,Simpson,0.0,(0-0-0),American Rivers,Illinois College,Illinois Col.,0.0,(0-0-0),MWC,8.0,4.0,11.0,8.0
men,d3,6399078,6474184,08-30-2025,pre,05:00PM ET,Christopher Newport University,Chris. Newport,0.0,(0-0-0),C2C,Dickinson College,Dickinson,0.0,(0-0-0),Centennial,8.0,1.0,6.0,2.0
men,d3,340591,6473505,08-30-2025,pre,05:00PM ET,Thiel College,Thiel,2.0,(0-0-0),PAC,Carlow University,Carlow,0.0,(0-0-0),AMCC,21.0,12.0,5.0,0.0
men,d3,351990,6477147,08-30-2025,pre,06:00PM ET,Illinois Wesleyan University,Ill. Wesleyan,1.0,(0-0-0),CCIW,Centre College,Centre,2.0,(0-0-0),SAA,15.0,7.0,16.0,5.0
men,d3,340128,6473360,08-30-2025,pre,07:00PM ET,Westminster College (Pennsylvania),Westminster (PA),1.0,(0-0-0),PAC,"University of Pittsburgh, Greensburg",Pitt.-Greensburg,1.0,(0-0-0),AMCC,9.0,4.0,15.0,5.0
men,d3,343042,6474070,08-30-2025,pre,07:00PM ET,"Buffalo State, State University of New York",Buffalo St.,2.0,(0-0-0),SUNYAC,State University of New York at Geneseo,SUNY Geneseo,1.0,(0-0-0),Empire 8,8.0,6.0,9.0,5.0
men,d3,343313,6474193,08-30-2025,pre,07:00PM ET,Methodist University,Methodist,0.0,(0-0-0),USA South,Guilford College,Guilford,1.0,(0-0-0),ODAC,11.0,5.0,7.0,1.0
men,d3,343666,6474322,08-30-2025,pre,07:00PM ET,Hope College,Hope,0.0,(0-0-0),Michigan Intercol. Ath. Assn.,Milwaukee School of Engineering,MSOE,1.0,(0-0-0),NACC,19.0,5.0,4.0,4.0
men,d3,343766,6474396,08-30-2025,pre,07:00PM ET,Calvin University,Calvin,2.0,(0-0-0),Michigan Intercol. Ath. Assn.,Ohio Wesleyan University,Ohio Wesleyan,1.0,(0-0-0),NCAC,12.0,6.0,12.0,4.0
men,d3,347355,6475408,08-30-2025,pre,07:00PM ET,Emory University,Emory,2.0,(0-0-0),UAA,Covenant College,Covenant,1.0,(0-0-0),CCS,26.0,7.0,6.0,2.0
men,d3,354417,6477833,08-30-2025,pre,07:00PM ET,Randolph College,Randolph,1.0,(0-0-0),ODAC,Southern Virginia University,Southern Va.,0.0,(0-0-0),USA South,13.0,6.0,11.0,6.0
men,d3,6427339,6478473,08-30-2025,pre,07:00PM ET,Soka,Soka,1.0,(0-0-0),IND,California Lutheran University,Cal Lutheran,3.0,(0-0-0),SCIAC,10.0,3.0,12.0,5.0
men,d3,340312,6473387,08-30-2025,pre,07:30PM ET,University of Mary Hardin-Baylor,Mary Hardin-Baylor,2.0,(0-0-0),ASC,Texas Lutheran University,Texas Lutheran,1.0,(0-0-0),SCAC,11.0,8.0,3.0,3.0
men,d3,338983,6473061,08-30-2025,pre,08:00PM ET,University of Dubuque,Dubuque,1.0,(0-0-0),American Rivers,Grinnell College,Grinnell,1.0,(0-0-0),MWC,9.0,3.0,9.0,3.0
men,d3,339597,6473175,08-30-2025,pre,08:00PM ET,Wheaton College (Illinois),Wheaton (IL),2.0,(0-0-0),CCIW,Colorado College,Colorado Col.,2.0,(0-0-0),SCAC,12.0,7.0,14.0,8.0
men,d3,351888,6477071,08-30-2025,pre,08:00PM ET,LeTourneau University,LeTourneau,,(0-0-0),SCAC,Dallas Christian,Dallas Christian,,(0-0-0),IND,,,,
men,d3,347125,6475279,08-31-2025,pre,12:00AM ET,"Rutgers, The State Univ. of New Jersey, Newark",Rutgers-Newark,9.0,(0-0-0),NJAC,Yeshiva University,Yeshiva,1.0,(0-0-0),Skyline,16.0,14.0,7.0,5.0
men,d3,350149,6476436,08-31-2025,pre,TBA,TBA,TBA,0.0,(0-0-0),IND,Hobart College,Hobart,1.0,(0-0-0),Liberty League,9.0,2.0,13.0,6.0
men,d3,346944,6475184,08-31-2025,pre,TBA,TBA,TBA,3.0,(0-0-0),IND,Kean University,Kean,1.0,(0-0-0),NJAC,14.0,9.0,17.0,7.0
men,d3,354272,6477798,08-31-2025,pre,02:00AM ET,State University of New York at Cobleskill,SUNY Cobleskill,1.0,(0-0-0),North Atlantic,Westfield State University,Westfield St.,6.0,(0-0-0),MASCAC,5.0,1.0,21.0,12.0
men,d3,342522,6473957,08-31-2025,pre,11:00AM ET,Stevenson University,Stevenson,1.0,(0-0-0),MAC Commonwealth,Roanoke College,Roanoke,0.0,(0-0-0),ODAC,13.0,5.0,10.0,1.0
men,d3,343602,6474282,08-31-2025,pre,11:00AM ET,Stockton University,Stockton,0.0,(0-0-0),NJAC,Denison University,Denison,1.0,(0-0-0),NCAC,11.0,5.0,6.0,5.0
men,d3,344744,6474791,08-31-2025,pre,11:00AM ET,Rhodes College,Rhodes,4.0,(0-0-0),SAA,Montclair State University,Montclair St.,1.0,(0-0-0),NJAC,17.0,8.0,7.0,5.0
men,d3,6418381,6477329,08-31-2025,pre,11:00AM ET,Curry College,Curry,1.0,(0-0-0),CNE,Lesley University,Lesley,0.0,(0-0-0),North Atlantic,20.0,9.0,11.0,3.0
men,d3,355182,6478064,08-31-2025,pre,11:30AM ET,Lyon College,Lyon,3.0,(0-0-0),SLIAC,McMurry University,McMurry,2.0,(0-0-0),SCAC,15.0,5.0,13.0,5.0
men,d3,349524,6476186,08-31-2025,pre,12:00PM ET,Berry College,Berry,0.0,(0-0-0),SAA,University of Lynchburg,Lynchburg,0.0,(0-0-0),ODAC,14.0,4.0,2.0,0.0
men,d3,353389,6477635,08-31-2025,pre,12:00PM ET,Rensselaer Polytechnic Institute,Rensselaer,6.0,(0-0-0),Liberty League,Marywood University,Marywood,1.0,(0-0-0),Atlantic East,23.0,10.0,8.0,3.0
men,d3,351221,6476834,08-31-2025,pre,12:00PM ET,Endicott College,Endicott,1.0,(0-0-0),CNE,Thomas College,Thomas (ME),0.0,(0-0-0),North Atlantic,13.0,4.0,9.0,4.0
men,d3,350328,6476461,08-31-2025,pre,12:00PM ET,Gustavus Adolphus College,Gustavus Adolphus,2.0,(0-0-0),MIAC,Pacific Lutheran University,Pacific Lutheran,0.0,(0-0-0),NWC,10.0,2.0,10.0,1.0
men,d3,6402111,6474808,08-31-2025,pre,12:00PM ET,Massachusetts Institute of Technology,MIT,0.0,(0-0-0),NEWMAC,Occidental College,Occidental,3.0,(0-0-0),SCIAC,10.0,5.0,10.0,5.0
men,d3,344738,6474789,08-31-2025,pre,12:00PM ET,Nazareth University,Nazareth,4.0,(0-0-0),Empire 8,University of Rochester,Rochester (NY),1.0,(0-0-0),UAA,10.0,7.0,19.0,8.0
men,d3,342001,6473859,08-31-2025,pre,12:00PM ET,The College of New Jersey,TCNJ,6.0,(0-0-0),NJAC,Penn State Berks College,Penn St.-Berks,0.0,(0-0-0),United East,28.0,18.0,1.0,0.0
men,d3,339707,6473251,08-31-2025,pre,12:00PM ET,St. Olaf College,St. Olaf,0.0,(0-0-0),MIAC,University of Chicago,UChicago,0.0,(0-0-0),UAA,21.0,10.0,12.0,4.0
men,d3,6395864,6473825,08-31-2025,pre,01:00PM ET,Dean College,Dean,0.0,(0-0-0),Great Northeast,"University of Massachusetts, Dartmouth",UMass Dartmouth,2.0,(0-0-0),Little East,9.0,4.0,16.0,7.0
men,d3,354455,6477865,08-31-2025,pre,01:00PM ET,Kenyon College,Kenyon,1.0,(0-0-0),NCAC,Edgewood University,Edgewood,1.0,(0-0-0),NACC,16.0,4.0,4.0,2.0
men,d3,6420146,6477608,08-31-2025,pre,01:00PM ET,Suffolk University,Suffolk,1.0,(0-0-0),CNE,Brandeis University,Brandeis,2.0,(0-0-0),UAA,9.0,5.0,11.0,4.0
men,d3,350918,6476702,08-31-2025,pre,01:00PM ET,Arcadia University,Arcadia,3.0,(0-0-0),MAC Freedom,Alvernia University,Alvernia,1.0,(0-0-0),MAC Commonwealth,10.0,5.0,13.0,7.0
men,d3,350394,6476515,08-31-2025,pre,01:00PM ET,Western New England University,Western New Eng.,0.0,(0-0-0),CNE,Clark University (Massachusetts),Clark (MA),1.0,(0-0-0),NEWMAC,19.0,5.0,11.0,5.0
men,d3,6409975,6476026,08-31-2025,pre,01:00PM ET,Warren Wilson College,Warren Wilson,0.0,(0-0-0),C2C,Mississippi University for Women,MUW,5.0,(0-0-0),SLIAC,4.0,3.0,26.0,14.0
men,d3,348660,6475897,08-31-2025,postponed,01:00PM ET,Hilbert College,Hilbert,,(0-0-0),AMCC,Bry. & Strat. (Buf.),Bry. & Strat. (Buf.),,(0-0-0),IND,,,,
men,d3,6408246,6475830,08-31-2025,pre,01:00PM ET,Gallaudet University,Gallaudet,0.0,(0-0-0),United East,Mid-Atlantic Christ.,Mid-Atlantic Christ.,5.0,(0-0-0),IND,10.0,5.0,16.0,7.0
men,d3,6407093,6475605,08-31-2025,pre,01:00PM ET,Juniata College,Juniata,0.0,(0-0-0),Landmark,Case Western Reserve University,CWRU,1.0,(0-0-0),UAA,9.0,3.0,8.0,6.0
men,d3,6406416,6475416,08-31-2025,pre,01:00PM ET,Oberlin College,Oberlin,4.0,(0-0-0),NCAC,Hiram College,Hiram,0.0,(0-0-0),PAC,10.0,5.0,8.0,3.0
men,d3,344165,6474571,08-31-2025,pre,01:00PM ET,Norwich University,Norwich,2.0,(0-0-0),Great Northeast,Vermont State University Castleton,VTSU Castleton,1.0,(0-0-0),Little East,17.0,10.0,3.0,1.0
men,d3,343773,6474402,08-31-2025,pre,01:00PM ET,Macalester College,Macalester,4.0,(0-0-0),MIAC,St. Norbert College,St. Norbert,0.0,(0-0-0),NACC,21.0,13.0,1.0,0.0
men,d3,347586,6475495,08-31-2025,pre,01:00PM ET,Rowan University,Rowan,2.0,(0-0-0),NJAC,Franklin & Marshall College,Franklin & Marshall,1.0,(0-0-0),Centennial,17.0,8.0,8.0,4.0
men,d3,341633,6473779,08-31-2025,pre,01:00PM ET,Keene State College,Keene St.,2.0,(0-0-0),Little East,Worcester State University,Worcester St.,0.0,(0-0-0),MASCAC,21.0,9.0,11.0,3.0
men,d3,341530,6473741,08-31-2025,pre,01:00PM ET,Wabash College,Wabash,2.0,(0-0-0),NCAC,Manchester University,Manchester,1.0,(0-0-0),HCAC,18.0,10.0,5.0,4.0
men,d3,341037,6473609,08-31-2025,pre,01:00PM ET,John Carroll University,John Carroll,3.0,(0-0-0),NCAC,Capital University,Capital,0.0,(0-0-0),OAC,17.0,8.0,2.0,0.0
men,d3,6391187,6473202,08-31-2025,pre,01:00PM ET,Springfield College,Springfield,1.0,(0-0-0),NEWMAC,State University of New York at New Paltz,SUNY New Paltz,3.0,(0-0-0),SUNYAC,5.0,1.0,21.0,6.0
men,d3,338743,6472977,08-31-2025,pre,01:00PM ET,Nichols College,Nichols,3.0,(0-0-0),CNE,"University of Maine, Farmington",Me.-Farmington,4.0,(0-0-0),North Atlantic,20.0,9.0,9.0,7.0
men,d3,354642,6477919,08-31-2025,pre,02:00PM ET,East Texas Baptist University,East Tex. Baptist,2.0,(0-0-0),ASC,University of the Ozarks (Arkansas),Ozarks (AR),1.0,(0-0-0),SCAC,15.0,7.0,10.0,4.0
men,d3,354750,6477935,08-31-2025,pre,02:00PM ET,Carroll University (Wisconsin),Carroll (WI),0.0,(0-0-0),CCIW,University of Wisconsin-Eau Claire,Wis.-Eau Claire,2.0,(0-0-0),WIAC,3.0,1.0,13.0,6.0
men,d3,6423262,6478000,08-31-2025,pre,02:00PM ET,Me.-Augusta,Me.-Augusta,0.0,(0-0-0),IND,University of Maine at Presque Isle,Me.-Presque Isle,10.0,(0-0-0),North Atlantic,13.0,5.0,44.0,29.0
men,d3,355126,6478029,08-31-2025,pre,02:00PM ET,Wilson College,Wilson,0.0,(0-0-0),United East,Mary Baldwin University,Mary Baldwin,1.0,(0-0-0),USA South,3.0,1.0,13.0,6.0
men,d3,356187,6478352,08-31-2025,pre,02:00PM ET,Buena Vista University,Buena Vista,0.0,(0-0-0),American Rivers,Blackburn College,Blackburn,1.0,(0-0-0),SLIAC,7.0,3.0,5.0,4.0
men,d3,356238,6478379,08-31-2025,pre,02:00PM ET,Saint Vincent College,Saint Vincent,2.0,(0-0-0),PAC,"University of Pittsburgh, Bradford",Pitt.-Bradford,0.0,(0-0-0),AMCC,10.0,5.0,6.0,1.0
