gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_short,away_short,home_shots,home_sot,away_shots,away_sot
women,d3,349360,6474234,09-01-2025,postponed,TBA,Wellesley College,Wellesley,,(0-0-0),NEWMAC,TBA,TBA,,(0-0-0),IND,,,,,,
women,d3,337765,6471400,09-01-2025,pre,12:00PM ET,University of Wisconsin-Whitewater,Wis.-Whitewater,1.0,(0-0-0),WIAC,Bethel University (Minnesota),Bethel (MN),0.0,(0-0-0),MIAC,Wis.-Whitewater,Bethel (MN),0.0,10.0,0.0,5.0
women,d3,341007,6471834,09-01-2025,pre,12:00PM ET,Capital University,Capital,0.0,(0-0-0),OAC,Trine University,Trine,3.0,(0-0-0),Michigan Intercol. Ath. Assn.,Capital,Trine,0.0,7.0,0.0,11.0
women,d3,352694,6476204,09-01-2025,pre,12:00PM ET,Vermont State University Lyndon,VTSU Lyndon,0.0,(0-0-0),North Atlantic,Paul Smiths,Paul Smiths,8.0,(0-0-0),IND,VTSU Lyndon,Paul Smiths,0.0,1.0,0.0,27.0
women,d3,342005,6471979,09-01-2025,pre,01:00PM ET,Keene State College,Keene St.,1.0,(0-0-0),Little East,Roger Williams University,Roger Williams,6.0,(0-0-0),CNE,Keene St.,Roger Williams,0.0,3.0,0.0,12.0
women,d3,346718,6473097,09-01-2025,pre,01:00PM ET,North Carolina Wesleyan University,N.C. Wesleyan,0.0,(0-0-0),USA South,Piedmont University,Piedmont,1.0,(0-0-0),CCS,N.C. Wesleyan,Piedmont,0.0,4.0,0.0,4.0
women,d3,351059,6475342,09-01-2025,pre,01:00PM ET,University of La Verne,La Verne,0.0,(0-0-0),SCIAC,George Fox University,George Fox,0.0,(0-0-0),NWC,La Verne,George Fox,0.0,4.0,0.0,2.0
women,d3,351891,6475720,09-01-2025,pre,01:00PM ET,DePauw University,DePauw,2.0,(0-0-0),NCAC,Greenville University,Greenville,1.0,(0-0-0),SLIAC,DePauw,Greenville,0.0,7.0,0.0,2.0
women,d3,6406358,6473403,09-01-2025,pre,02:00PM ET,Oberlin College,Oberlin,0.0,(0-0-0),NCAC,"University of Pittsburgh, Greensburg",Pitt.-Greensburg,4.0,(0-0-0),AMCC,Oberlin,Pitt.-Greensburg,0.0,4.0,0.0,7.0
women,d3,340078,6471706,09-01-2025,pre,02:00PM ET,Webster University,Webster,2.0,(0-0-0),SLIAC,Knox College,Knox,0.0,(0-0-0),MWC,Webster,Knox,0.0,11.0,0.0,0.0
women,d3,349724,6474465,09-01-2025,pre,04:00PM ET,University of Dallas,Dallas,8.0,(0-0-0),SCAC,Arlington Baptist,Arlington Baptist,0.0,(0-0-0),IND,Dallas,Arlington Baptist,0.0,8.0,0.0,0.0
women,d3,6421735,6476888,09-01-2025,pre,04:30PM ET,Mary Baldwin University,Mary Baldwin,1.0,(0-0-0),USA South,Randolph College,Randolph,0.0,(0-0-0),ODAC,Mary Baldwin,Randolph,0.0,2.0,0.0,6.0
women,d3,341273,6471848,09-01-2025,pre,05:00PM ET,Averett University,Averett,3.0,(0-0-0),ODAC,Salem College (North Carolina),Salem (NC),3.0,(0-0-0),USA South,Averett,Salem (NC),0.0,9.0,0.0,6.0
women,d3,351949,6475762,09-01-2025,pre,05:00PM ET,Wilson College,Wilson,1.0,(0-0-0),United East,Gwynedd Mercy University,Gwynedd Mercy,0.0,(0-0-0),Atlantic East,Wilson,Gwynedd Mercy,0.0,4.0,0.0,10.0
women,d3,350617,6475000,09-01-2025,pre,06:00PM ET,Concordia University Texas,Concordia (TX),1.0,(0-0-0),SCAC,Southwestern University (Texas),Southwestern (TX),2.0,(0-0-0),SAA,Concordia (TX),Southwestern (TX),0.0,2.0,0.0,7.0
women,d3,356157,6477645,09-01-2025,pre,06:00PM ET,"University of Minnesota, Morris",Minn.-Morris,0.0,(0-0-0),UMAC,"Concordia College, Moorhead",Concordia-M'head,0.0,(0-0-0),MIAC,Minn.-Morris,Concordia-M'head,0.0,3.0,0.0,11.0
women,d3,6396235,6472008,09-01-2025,pre,07:00PM ET,Bluffton University,Bluffton,5.0,(0-0-0),HCAC,Defiance,Defiance,0.0,(0-0-0),IND,Bluffton,Defiance,0.0,21.0,0.0,1.0
women,d3,343344,6472333,09-01-2025,pre,07:00PM ET,Saint Mary's University of Minnesota,Saint Mary's (MN),2.0,(0-0-0),MIAC,University of Wisconsin-Platteville,Wis.-Platteville,1.0,(0-0-0),WIAC,Saint Mary's (MN),Wis.-Platteville,0.0,8.0,0.0,6.0
women,d3,348723,6473980,09-02-2025,pre,TBA,Lehman College,Lehman,,(0-0-0),CUNYAC,"Purchase College, State University of New York",Purchase,,(0-0-0),Skyline,Lehman,Purchase,0.0,0.0,0.0,0.0
women,d3,355176,6477259,09-02-2025,pre,08:30AM ET,Millikin University,Millikin,6.0,(0-0-0),CCIW,Monmouth College (Illinois),Monmouth (IL),0.0,(0-0-0),MWC,Millikin,Monmouth (IL),0.0,10.0,0.0,3.0
women,d3,6393324,6471773,09-02-2025,pre,02:00PM ET,Penn St.-Mont Alto,Penn St.-Mont Alto,1.0,(0-0-0),IND,Carlow University,Carlow,0.0,(0-0-0),AMCC,Penn St.-Mont Alto,Carlow,0.0,6.0,0.0,9.0
women,d3,338225,6471454,09-02-2025,pre,03:00PM ET,Plymouth State University,Plymouth St.,0.0,(0-0-0),Little East,Middlebury College,Middlebury,7.0,(0-0-0),NESCAC,Plymouth St.,Middlebury,0.0,0.0,0.0,15.0
women,d3,338415,6471469,09-02-2025,pre,03:00PM ET,York College (New York),York (NY),,(0-0-0),CUNYAC,State University of New York Maritime College,SUNY Maritime,,(0-0-0),Skyline,York (NY),SUNY Maritime,0.0,0.0,0.0,0.0
women,d3,356821,6477824,09-02-2025,pre,03:00PM ET,Anderson University (Indiana),Anderson (IN),2.0,(0-0-0),HCAC,St. Mary-Woods,St. Mary-Woods,0.0,(0-0-0),IND,Anderson (IN),St. Mary-Woods,0.0,12.0,0.0,5.0
women,d3,359027,6496090,09-02-2025,pre,03:00PM ET,Brevard College,Brevard,20.0,(0-0-0),USA South,Alice Lloyd,Alice Lloyd,0.0,(0-0-0),IND,Brevard,Alice Lloyd,0.0,38.0,0.0,0.0
women,d3,338527,6471500,09-02-2025,pre,04:00PM ET,Geneva College,Geneva,0.0,(0-0-0),PAC,Alfred University,Alfred,1.0,(0-0-0),Empire 8,Geneva,Alfred,0.0,4.0,0.0,8.0
women,d3,6397583,6472138,09-02-2025,pre,04:00PM ET,Dean College,Dean,1.0,(0-0-0),Great Northeast,Curry College,Curry,6.0,(0-0-0),CNE,Dean,Curry,0.0,4.0,0.0,21.0
women,d3,348670,6473942,09-02-2025,pre,04:00PM ET,Hilbert College,Hilbert,0.0,(0-0-0),AMCC,Houghton University,Houghton,4.0,(0-0-0),Empire 8,Hilbert,Houghton,0.0,5.0,0.0,22.0
women,d3,350327,6474865,09-02-2025,pre,04:00PM ET,New Jersey City University,New Jersey City,4.0,(0-0-0),NJAC,Manhattanville University,Manhattanville,2.0,(0-0-0),Skyline,New Jersey City,Manhattanville,0.0,11.0,0.0,2.0
women,d3,6419326,6476418,09-02-2025,pre,04:00PM ET,Babson College,Babson,0.0,(0-0-0),NEWMAC,Brandeis University,Brandeis,0.0,(0-0-0),UAA,Babson,Brandeis,0.0,4.0,0.0,4.0
women,d3,354362,6476855,09-02-2025,pre,04:00PM ET,State University of New York at Canton,SUNY Canton,0.0,(0-0-0),SUNYAC,Utica University,Utica,7.0,(0-0-0),Empire 8,SUNY Canton,Utica,0.0,0.0,0.0,16.0
women,d3,355755,6477420,09-02-2025,pre,04:00PM ET,State University of New York at Geneseo,SUNY Geneseo,1.0,(0-0-0),Empire 8,State University of New York at Oswego,Oswego St.,1.0,(0-0-0),SUNYAC,SUNY Geneseo,Oswego St.,0.0,3.0,0.0,6.0
women,d3,338876,6471564,09-02-2025,pre,04:30PM ET,Hamilton College,Hamilton,0.0,(0-0-0),NESCAC,Williams College,Williams,2.0,(0-0-0),NESCAC,Hamilton,Williams,0.0,4.0,0.0,5.0
women,d3,354352,6476850,09-02-2025,pre,04:30PM ET,Pratt Institute,Pratt,0.0,(0-0-0),Atlantic East,John Jay College of Criminal Justice,John Jay,2.0,(0-0-0),CUNYAC,Pratt,John Jay,0.0,6.0,0.0,3.0
women,d3,6415826,6475489,09-02-2025,pre,05:00PM ET,Faith Bapt. Bible,Faith Bapt. Bible,0.0,(0-0-0),IND,North Central University,North Central (MN),1.0,(0-0-0),UMAC,Faith Bapt. Bible,North Central (MN),0.0,8.0,0.0,4.0
women,d3,347306,6473376,09-02-2025,pre,05:00PM ET,Oglethorpe University,Oglethorpe,3.0,(0-0-0),SAA,Covenant College,Covenant,1.0,(0-0-0),CCS,Oglethorpe,Covenant,0.0,5.0,0.0,2.0
women,d3,343282,6472314,09-02-2025,pre,05:00PM ET,University of Wisconsin-La Crosse,Wis.-La Crosse,6.0,(0-0-0),WIAC,University of Wisconsin-Superior,Wis.-Superior,0.0,(0-0-0),UMAC,Wis.-La Crosse,Wis.-Superior,0.0,14.0,0.0,1.0
women,d3,343424,6472371,09-02-2025,pre,05:00PM ET,Union College (New York),Union (NY),1.0,(0-0-0),Liberty League,Smith College,Smith,0.0,(0-0-0),NEWMAC,Union (NY),Smith,0.0,8.0,0.0,3.0
women,d3,6395073,6471894,09-02-2025,pre,06:00PM ET,Wentworth Institute of Technology,Wentworth,4.0,(0-0-0),CNE,Massachusetts College of Liberal Arts,MCLA,0.0,(0-0-0),MASCAC,Wentworth,MCLA,0.0,23.0,0.0,2.0
women,d3,344513,6472600,09-02-2025,pre,06:00PM ET,Illinois Wesleyan University,Ill. Wesleyan,0.0,(0-0-0),CCIW,Washington University in St. Louis,WashU,6.0,(0-0-0),UAA,Ill. Wesleyan,WashU,0.0,2.0,0.0,19.0
women,d3,348097,6473777,09-02-2025,pre,06:00PM ET,Hartwick College,Hartwick,3.0,(0-0-0),Empire 8,State University of New York at Morrisville,SUNY Morrisville,0.0,(0-0-0),SUNYAC,Hartwick,SUNY Morrisville,0.0,10.0,0.0,1.0
women,d3,354393,6476881,09-02-2025,pre,06:00PM ET,Rivier University,Rivier,2.0,(0-0-0),Great Northeast,Western Connecticut State University,WestConn,2.0,(0-0-0),Little East,Rivier,WestConn,0.0,8.0,0.0,10.0
women,d3,6400401,6472542,09-02-2025,pre,07:00PM ET,Franklin & Marshall College,Franklin & Marshall,5.0,(0-0-0),Centennial,Elizabethtown College,Elizabethtown,1.0,(0-0-0),Landmark,Franklin & Marshall,Elizabethtown,0.0,12.0,0.0,1.0
women,d3,356070,6477583,09-02-2025,pre,07:00PM ET,Mount Saint Mary College (New York),Mt. St. Mary (NY),20.0,(0-0-0),Skyline,Yeshiva University,Yeshiva,0.0,(0-0-0),Skyline,Mt. St. Mary (NY),Yeshiva,0.0,32.0,0.0,0.0
women,d3,352107,6475903,09-02-2025,pre,07:00PM ET,Ramapo College,Ramapo,2.0,(0-0-0),NJAC,"St. Joseph's University, New York L.I.",St. Joseph's (L.I.),1.0,(0-0-0),Skyline,Ramapo,St. Joseph's (L.I.),0.0,8.0,0.0,8.0
women,d3,6413557,6474940,09-02-2025,pre,07:00PM ET,Lesley University,Lesley,0.0,(0-0-0),North Atlantic,Massachusetts Institute of Technology,MIT,6.0,(0-0-0),NEWMAC,Lesley,MIT,0.0,0.0,0.0,16.0
women,d3,350012,6474682,09-02-2025,pre,07:00PM ET,Westminster College (Missouri),Westminster (MO),1.0,(0-0-0),SLIAC,William Woods,William Woods,0.0,(0-0-0),IND,Westminster (MO),William Woods,0.0,6.0,0.0,10.0
women,d3,6403816,6472893,09-02-2025,pre,07:00PM ET,Amherst College,Amherst,1.0,(0-0-0),NESCAC,Worcester Polytechnic Institute,WPI,0.0,(0-0-0),NEWMAC,Amherst,WPI,0.0,3.0,0.0,2.0
women,d3,343874,6472491,09-02-2025,pre,07:00PM ET,Washington and Jefferson College,Wash. & Jeff.,0.0,(0-0-0),PAC,Marietta College,Marietta,1.0,(0-0-0),OAC,Wash. & Jeff.,Marietta,0.0,2.0,0.0,10.0
women,d3,342845,6472188,09-02-2025,pre,07:00PM ET,Connecticut College,Connecticut Col.,2.0,(0-0-0),NESCAC,Emmanuel College (Massachusetts),Emmanuel (MA),1.0,(0-0-0),Great Northeast,Connecticut Col.,Emmanuel (MA),0.0,3.0,0.0,7.0
women,d3,342027,6471987,09-02-2025,pre,07:00PM ET,"University of Massachusetts, Dartmouth",UMass Dartmouth,0.0,(0-0-0),Little East,Suffolk University,Suffolk,1.0,(0-0-0),CNE,UMass Dartmouth,Suffolk,0.0,7.0,0.0,5.0
women,d3,338952,6471578,09-02-2025,pre,08:00PM ET,Carroll University (Wisconsin),Carroll (WI),1.0,(0-0-0),CCIW,University of Dubuque,Dubuque,1.0,(0-0-0),American Rivers,Carroll (WI),Dubuque,0.0,2.0,0.0,9.0
women,d3,350746,6475068,09-02-2025,pre,08:00PM ET,Buena Vista University,Buena Vista,0.0,(0-0-0),American Rivers,Dakota Wesleyan,Dakota Wesleyan,0.0,(0-0-0),IND,Buena Vista,Dakota Wesleyan,0.0,2.0,0.0,17.0
women,d3,6422964,6477123,09-02-2025,pre,08:30PM ET,UHSP,UHSP,8.0,(0-0-0),IND,Blackburn College,Blackburn,1.0,(0-0-0),SLIAC,UHSP,Blackburn,0.0,20.0,0.0,2.0
women,d3,355012,6477174,09-02-2025,pre,08:30PM ET,Principia College,Principia,,(0-0-0),SLIAC,Spurgeon,Spurgeon,,(0-0-0),IND,Principia,Spurgeon,0.0,0.0,0.0,0.0
women,d3,6416245,6475586,09-03-2025,pre,TBA,Russell Sage College,Russell Sage,1.0,(0-0-0),Empire 8,Nichols College,Nichols,0.0,(0-0-0),CNE,Russell Sage,Nichols,0.0,12.0,0.0,5.0
women,d3,6415975,6475549,09-03-2025,pre,12:00AM ET,Bowdoin College,Bowdoin,9.0,(0-0-0),NESCAC,Thomas College,Thomas (ME),1.0,(0-0-0),North Atlantic,Bowdoin,Thomas (ME),0.0,22.0,0.0,1.0
women,d3,354811,6477061,09-03-2025,pre,02:00PM ET,Concordia University Chicago,Concordia Chicago,0.0,(0-0-0),NACC,Carthage College,Carthage,2.0,(0-0-0),CCIW,Concordia Chicago,Carthage,0.0,4.0,0.0,11.0
women,d3,6409076,6474034,09-03-2025,pre,03:00PM ET,Penn St.-Beaver,Penn St.-Beaver,,(0-0-0),IND,Trinity Washington University,Trinity Washington,,(0-0-0),DIII Independent,Penn St.-Beaver,Trinity Washington,0.0,0.0,0.0,0.0
women,d3,357051,6477870,09-03-2025,pre,03:00PM ET,Dominican University (Illinois),Dominican (IL),2.0,(0-0-0),NACC,North Park University,North Park,1.0,(0-0-0),CCIW,Dominican (IL),North Park,0.0,10.0,0.0,5.0
women,d3,6415000,6475301,09-03-2025,pre,04:00PM ET,Framingham State University,Framingham St.,0.0,(0-0-0),MASCAC,Clark University (Massachusetts),Clark (MA),10.0,(0-0-0),NEWMAC,Framingham St.,Clark (MA),0.0,4.0,0.0,22.0
women,d3,358475,6495961,09-03-2025,pre,04:00PM ET,University of Valley Forge,Valley Forge,3.0,(0-0-0),United East,Penn St.-Schuylkill,Penn St.-Schuylkill,1.0,(0-0-0),IND,Valley Forge,Penn St.-Schuylkill,0.0,5.0,0.0,22.0
women,d3,355883,6477509,09-03-2025,pre,04:00PM ET,Rhode Island College,Rhode Island Col.,2.0,(0-0-0),Little East,Salve Regina University,Salve Regina,0.0,(0-0-0),NEWMAC,Rhode Island Col.,Salve Regina,0.0,4.0,0.0,7.0
women,d3,6422482,6477049,09-03-2025,pre,04:00PM ET,University of Southern Maine,Southern Me.,5.0,(0-0-0),Little East,Me.-Fort Kent,Me.-Fort Kent,0.0,(0-0-0),IND,Southern Me.,Me.-Fort Kent,0.0,20.0,0.0,2.0
women,d3,352256,6475985,09-03-2025,pre,04:00PM ET,Salisbury University,Salisbury,1.0,(0-0-0),C2C,Washington College (Maryland),Washington Col.,1.0,(0-0-0),Centennial,Salisbury,Washington Col.,0.0,3.0,0.0,4.0
women,d3,6416541,6475658,09-03-2025,pre,04:00PM ET,Goucher College,Goucher,0.0,(0-0-0),Landmark,Marymount University (Virginia),Marymount (VA),5.0,(0-0-0),Atlantic East,Goucher,Marymount (VA),0.0,2.0,0.0,10.0
women,d3,351768,6475579,09-03-2025,pre,04:00PM ET,Bridgewater College (Virginia),Bridgewater (VA),2.0,(0-0-0),ODAC,Catholic University,Catholic,0.0,(0-0-0),Landmark,Bridgewater (VA),Catholic,0.0,7.0,0.0,7.0
women,d3,6413707,6474976,09-03-2025,pre,04:00PM ET,The University of Olivet,Olivet,0.0,(0-0-0),Michigan Intercol. Ath. Assn.,Earlham College,Earlham,5.0,(0-0-0),HCAC,Olivet,Earlham,0.0,3.0,0.0,16.0
women,d3,349621,6474372,09-03-2025,pre,04:00PM ET,Greensboro College,Greensboro,0.0,(0-0-0),USA South,Bob Jones,Bob Jones,0.0,(0-0-0),IND,Greensboro,Bob Jones,0.0,2.0,0.0,4.0
women,d3,340002,6471676,09-03-2025,pre,04:00PM ET,Clarkson University,Clarkson,1.0,(0-0-0),Liberty League,Plattsburgh State University of New York,Plattsburgh St.,0.0,(0-0-0),SUNYAC,Clarkson,Plattsburgh St.,0.0,8.0,0.0,4.0
women,d3,349382,6474238,09-03-2025,pre,04:00PM ET,Wellesley College,Wellesley,1.0,(0-0-0),NEWMAC,Endicott College,Endicott,0.0,(0-0-0),CNE,Wellesley,Endicott,0.0,1.0,0.0,8.0
women,d3,345103,6472869,09-03-2025,pre,04:00PM ET,Marywood University,Marywood,0.0,(0-0-0),Atlantic East,Lancaster Bible College,Lancaster Bible,2.0,(0-0-0),United East,Marywood,Lancaster Bible,0.0,6.0,0.0,4.0
women,d3,6397462,6472123,09-03-2025,pre,04:00PM ET,Westfield State University,Westfield St.,0.0,(0-0-0),MASCAC,University of New England,U New England,1.0,(0-0-0),CNE,Westfield St.,U New England,0.0,10.0,0.0,11.0
women,d3,342347,6472057,09-03-2025,pre,04:00PM ET,Albright College,Albright,0.0,(0-0-0),MAC Commonwealth,Rowan University,Rowan,3.0,(0-0-0),NJAC,Albright,Rowan,0.0,3.0,0.0,18.0
women,d3,6395365,6471911,09-03-2025,pre,04:00PM ET,Me.-Augusta,Me.-Augusta,,(0-0-0),IND,"University of Maine, Farmington",Me.-Farmington,,(0-0-0),North Atlantic,Me.-Augusta,Me.-Farmington,0.0,0.0,0.0,0.0
women,d3,340644,6471787,09-03-2025,pre,04:00PM ET,Brooklyn College,Brooklyn,2.0,(0-0-0),CUNYAC,Saint Elizabeth University,Saint Elizabeth,0.0,(0-0-0),Atlantic East,Brooklyn,Saint Elizabeth,0.0,6.0,0.0,0.0
women,d3,350374,6474900,09-03-2025,pre,04:00PM ET,Western New England University,Western New Eng.,2.0,(0-0-0),CNE,Springfield College,Springfield,0.0,(0-0-0),NEWMAC,Western New Eng.,Springfield,0.0,10.0,0.0,4.0
women,d3,6404847,6473126,09-03-2025,pre,04:30PM ET,Bryn Mawr College,Bryn Mawr,3.0,(0-0-0),Centennial,Cedar Crest College,Cedar Crest,0.0,(0-0-0),United East,Bryn Mawr,Cedar Crest,0.0,13.0,0.0,3.0
women,d3,353279,6476534,09-03-2025,pre,04:30PM ET,"Penn State University, Abington",Penn St.-Abington,1.0,(0-0-0),United East,Gwynedd Mercy University,Gwynedd Mercy,0.0,(0-0-0),Atlantic East,Penn St.-Abington,Gwynedd Mercy,0.0,7.0,0.0,3.0
women,d3,352547,6476145,09-03-2025,pre,04:30PM ET,William Peace University,William Peace,0.0,(0-0-0),USA South,Columbia (SC),Columbia (SC),4.0,(0-0-0),IND,William Peace,Columbia (SC),0.0,1.0,0.0,12.0
women,d3,347629,6473510,09-03-2025,pre,04:30PM ET,Kenyon College,Kenyon,9.0,(0-0-0),NCAC,Thiel College,Thiel,0.0,(0-0-0),PAC,Kenyon,Thiel,0.0,21.0,0.0,0.0
women,d3,348058,6473762,09-03-2025,pre,05:00PM ET,DePauw University,DePauw,2.0,(0-0-0),NCAC,Franklin College,Franklin,0.0,(0-0-0),HCAC,DePauw,Franklin,0.0,14.0,0.0,2.0
women,d3,6417124,6475869,09-03-2025,pre,05:00PM ET,Ind.-South Bend,Ind.-South Bend,,(0-0-0),IND,Alma College,Alma,,(0-0-0),Michigan Intercol. Ath. Assn.,Ind.-South Bend,Alma,0.0,0.0,0.0,0.0
women,d3,6404224,6472989,09-03-2025,pre,05:00PM ET,Oberlin College,Oberlin,0.0,(0-0-0),NCAC,Kalamazoo College,Kalamazoo,2.0,(0-0-0),Michigan Intercol. Ath. Assn.,Oberlin,Kalamazoo,0.0,4.0,0.0,7.0
women,d3,344866,6472833,09-03-2025,pre,05:00PM ET,Hamline University,Hamline,2.0,(0-0-0),MIAC,Central College (Iowa),Central (IA),2.0,(0-0-0),American Rivers,Hamline,Central (IA),0.0,4.0,0.0,7.0
women,d3,343530,6472429,09-03-2025,pre,05:00PM ET,Hood College,Hood,0.0,(0-0-0),MAC Commonwealth,St. Mary's College of Maryland,St. Mary's (MD),1.0,(0-0-0),United East,Hood,St. Mary's (MD),0.0,3.0,0.0,2.0
women,d3,339943,6471659,09-03-2025,pre,05:00PM ET,The College of Wooster,Wooster,3.0,(0-0-0),NCAC,Bluffton University,Bluffton,0.0,(0-0-0),HCAC,Wooster,Bluffton,0.0,15.0,0.0,1.0
women,d3,337605,6471399,09-03-2025,pre,05:00PM ET,Southern Virginia University,Southern Va.,1.0,(0-0-0),USA South,University of Mary Washington,Mary Washington,3.0,(0-0-0),C2C,Southern Va.,Mary Washington,0.0,3.0,0.0,7.0
women,d3,339296,6471594,09-03-2025,pre,05:00PM ET,Randolph-Macon College,Randolph-Macon,1.0,(0-0-0),ODAC,McDaniel College,McDaniel,3.0,(0-0-0),Centennial,Randolph-Macon,McDaniel,0.0,4.0,0.0,10.0
women,d3,339510,6471612,09-03-2025,pre,05:00PM ET,Marian University (Wisconsin),Marian (WI),1.0,(0-0-0),NACC,Beloit College,Beloit,0.0,(0-0-0),MWC,Marian (WI),Beloit,0.0,12.0,0.0,3.0
women,d3,341008,6471835,09-03-2025,pre,05:00PM ET,Albion College,Albion,0.0,(0-0-0),Michigan Intercol. Ath. Assn.,Capital University,Capital,1.0,(0-0-0),OAC,Albion,Capital,0.0,3.0,0.0,8.0
women,d3,343711,6472451,09-03-2025,pre,05:30PM ET,Lake Forest College,Lake Forest,4.0,(0-0-0),MWC,Aurora University,Aurora,1.0,(0-0-0),NACC,Lake Forest,Aurora,0.0,9.0,0.0,2.0
women,d3,350436,6474927,09-03-2025,pre,05:30PM ET,"University of Minnesota, Morris",Minn.-Morris,3.0,(0-0-0),UMAC,Martin Luther College,Martin Luther,5.0,(0-0-0),UMAC,Minn.-Morris,Martin Luther,0.0,11.0,0.0,14.0
women,d3,354403,6476897,09-03-2025,pre,05:30PM ET,Edgewood University,Edgewood,2.0,(0-0-0),NACC,Cornell College,Cornell College,0.0,(0-0-0),MWC,Edgewood,Cornell College,0.0,17.0,0.0,2.0
women,d3,356117,6477627,09-03-2025,pre,05:30PM ET,Bethany Lutheran College,Bethany Lutheran,0.0,(0-0-0),UMAC,Gustavus Adolphus College,Gustavus Adolphus,3.0,(0-0-0),MIAC,Bethany Lutheran,Gustavus Adolphus,0.0,3.0,0.0,21.0
women,d3,351939,6475742,09-03-2025,pre,06:00PM ET,Belhaven University,Belhaven,0.0,(0-0-0),CCS,LeTourneau University,LeTourneau,0.0,(0-0-0),SCAC,Belhaven,LeTourneau,0.0,4.0,0.0,2.0
women,d3,348923,6474122,09-03-2025,pre,06:00PM ET,State University of New York Polytechnic Institute,SUNY Poly,0.0,(0-0-0),Empire 8,State University of New York at Potsdam,SUNY Potsdam,1.0,(0-0-0),SUNYAC,SUNY Poly,SUNY Potsdam,0.0,0.0,0.0,8.0
women,d3,347995,6473729,09-03-2025,pre,06:00PM ET,Trinity College (Connecticut),Trinity (CT),7.0,(0-0-0),NESCAC,Anna Maria College,Anna Maria,0.0,(0-0-0),MASCAC,Trinity (CT),Anna Maria,0.0,15.0,0.0,0.0
women,d3,343532,6472430,09-03-2025,pre,06:00PM ET,Stockton University,Stockton,1.0,(0-0-0),NJAC,Drew University,Drew,1.0,(0-0-0),Landmark,Stockton,Drew,0.0,4.0,0.0,5.0
women,d3,341641,6471917,09-03-2025,pre,06:00PM ET,Waynesburg University,Waynesburg,8.0,(0-0-0),PAC,La Roche University,La Roche,0.0,(0-0-0),AMCC,Waynesburg,La Roche,0.0,19.0,0.0,0.0
women,d3,341361,6471862,09-03-2025,pre,06:00PM ET,Sweet Briar College,Sweet Briar,3.0,(0-0-0),ODAC,Regent University,Regent,1.0,(0-0-0),C2C,Sweet Briar,Regent,0.0,16.0,0.0,15.0
women,d3,337942,6471421,09-03-2025,pre,06:00PM ET,Elmira College,Elmira,0.0,(0-0-0),Empire 8,King's College (Pennsylvania),King's (PA),1.0,(0-0-0),MAC Freedom,Elmira,King's (PA),0.0,3.0,0.0,7.0
women,d3,349067,6474174,09-03-2025,pre,06:30PM ET,Mississippi University for Women,MUW,0.0,(0-0-0),SLIAC,Rhodes College,Rhodes,1.0,(0-0-0),SAA,MUW,Rhodes,0.0,1.0,0.0,10.0
women,d3,349777,6474499,09-03-2025,pre,07:00PM ET,Sarah Lawrence College,Sarah Lawrence,5.0,(0-0-0),Skyline,The City College of New York,CCNY,1.0,(0-0-0),CUNYAC,Sarah Lawrence,CCNY,0.0,25.0,0.0,2.0
women,d3,341610,6471912,09-03-2025,pre,07:00PM ET,Guilford College,Guilford,1.0,(0-0-0),ODAC,Methodist University,Methodist,1.0,(0-0-0),USA South,Guilford,Methodist,0.0,5.0,0.0,3.0
women,d3,349997,6474653,09-03-2025,pre,07:00PM ET,Regis College (Massachusetts),Regis (MA),0.0,(0-0-0),Great Northeast,Gordon College,Gordon,5.0,(0-0-0),CNE,Regis (MA),Gordon,0.0,4.0,0.0,14.0
women,d3,350218,6474758,09-03-2025,pre,07:00PM ET,Albertus Magnus College,Albertus Magnus,1.0,(0-0-0),Great Northeast,Mount Holyoke College,Mount Holyoke,0.0,(0-0-0),NEWMAC,Albertus Magnus,Mount Holyoke,0.0,10.0,0.0,2.0
women,d3,350281,6474812,09-03-2025,pre,07:00PM ET,Johns Hopkins University,Johns Hopkins,0.0,(0-0-0),Centennial,Messiah University,Messiah,1.0,(0-0-0),MAC Commonwealth,Johns Hopkins,Messiah,0.0,5.0,0.0,4.0
women,d3,350808,6475127,09-03-2025,pre,07:00PM ET,Shenandoah University,Shenandoah,1.0,(0-0-0),ODAC,Stevenson University,Stevenson,1.0,(0-0-0),MAC Commonwealth,Shenandoah,Stevenson,0.0,19.0,0.0,1.0
women,d3,350895,6475236,09-03-2025,pre,07:00PM ET,Ohio Northern University,Ohio Northern,2.0,(0-0-0),OAC,Wittenberg University,Wittenberg,2.0,(0-0-0),NCAC,Ohio Northern,Wittenberg,0.0,4.0,0.0,3.0
women,d3,6415856,6475512,09-03-2025,pre,07:00PM ET,Muskingum University,Muskingum,1.0,(0-0-0),OAC,Hiram College,Hiram,0.0,(0-0-0),PAC,Muskingum,Hiram,0.0,9.0,0.0,2.0
women,d3,351843,6475647,09-03-2025,pre,07:00PM ET,University of Massachusetts Boston,UMass Boston,4.0,(0-0-0),Little East,U.S. Coast Guard Academy,Coast Guard,1.0,(0-0-0),NEWMAC,UMass Boston,Coast Guard,0.0,7.0,0.0,5.0
