Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
Hannah Smith,Rivier,women,d3,1,32,0,0,1,0,0,0,0,0,0,null,Unknown,0
Hannah Thompson,Anderson (IN),women,d3,1,41,1,0,3,2,0,0,0,0,0,M,Midfielder,2
Hannah Tyree,UHSP,women,d3,1,73,1,0,4,1,0,0,0,0,0,f,Forward,2
Hannah Verville,Keene St.,women,d3,1,90,0,0,0,0,0,0,2,1,0,gk,Goalkeeper,0
Hannah West,Capital,women,d3,1,18,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Hannah Wilkinson,Regent,women,d3,1,90,0,0,1,1,0,0,0,0,1,null,Unknown,0
Hannah Wolf,Wis.-Whitewater,women,d3,2,135,0,0,0,0,0,0,5,0,0,GK,Goalkeeper,0
Hannah Woodward,Alvernia,women,d3,1,34,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Harleigh Payne,Columbia (SC),women,d3,1,10,0,0,1,1,0,0,0,0,0,null,Unknown,0
Harlie Seuser,Carroll (WI),women,d3,1,73,0,0,0,0,0,0,0,0,1,F,Forward,0
Harlow Cregar,Oglethorpe,women,d3,1,78,0,0,3,0,0,0,0,0,1,F,Forward,0
Haven Haddaway,Cedar Crest,women,d3,1,77,0,0,0,0,0,0,0,0,0,d,Defender,0
Hayden Bates,Marian (WI),women,d3,1,36,0,0,1,0,0,0,0,0,1,D,Defender,0
Hayden Colson,Auburn,women,d1,1,90,0,0,0,0,0,0,0,0,4,M,Midfielder,0
Hayden Legg,St. Mary's (MD),women,d3,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Hayden Pederson,Crown (MN),women,d3,1,66,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Hayden Shababy,Covenant,women,d3,1,18,0,0,0,0,0,0,0,0,0,D,Defender,0
Hayle Foreman,Salisbury,women,d3,1,90,0,0,0,0,0,0,4,1,0,GK,Goalkeeper,0
Hayleigh Young,Rivier,women,d3,1,55,0,0,2,1,1,0,0,0,1,F,Forward,0
Hayley Jaeger,Franklin & Marshall,women,d3,1,10,0,0,0,0,0,0,0,0,0,null,Unknown,0
Hayley Ogden,Omaha,women,d1,1,90,0,0,0,0,0,0,3,2,0,GK,Goalkeeper,0
Haylie Buysse,SUNY Morrisville,women,d3,1,72,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Haylie Otten,UHSP,women,d3,1,23,0,0,0,0,0,0,0,0,0,f/mf,Forward,0
Haylie Patrick,Alice Lloyd,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Hazel Waters,Macalester,women,d3,1,43,0,0,0,0,0,0,0,0,0,D,Defender,0
Head Coach,Bob Jones,women,d3,1,90,0,0,0,0,0,0,2,0,0,GK,Goalkeeper,0
Heather Plowright,Lafayette,women,d1,1,55,1,1,2,1,0,0,0,0,1,M,Midfielder,3
Heather Reyna,Dallas,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Heather Wendt,Martin Luther,women,d3,1,31,0,0,2,2,0,0,0,0,0,null,Unknown,0
Heidi Fesler,WashU,women,d3,1,54,0,1,2,1,0,0,0,0,1,F,Forward,1
Heidi Smith,Norwich,women,d3,1,90,1,0,1,1,0,0,0,0,1,M,Midfielder,2
Helena Prusak,Smith,women,d3,1,30,0,0,0,0,0,0,0,0,0,D,Defender,0
Helene Lopez,Bryn Mawr,women,d3,1,18,0,0,0,0,0,0,0,0,0,c,Unknown,0
Hilary Graley,Greensboro,women,d3,1,6,0,0,0,0,0,0,0,0,0,D,Defender,0
Hillary Gonzalez,Wellesley,women,d3,1,47,0,0,0,0,0,0,0,0,0,D,Defender,0
Hollis Keenan,Randolph-Macon,women,d3,1,65,0,0,0,0,0,0,0,0,1,D,Defender,0
Holly Krieg,York (PA),women,d3,1,68,0,0,0,0,0,0,0,0,0,null,Unknown,0
Holly Morehart,Illinois Col.,women,d3,1,76,0,0,2,0,0,0,0,0,0,F,Forward,0
Honey Benskin,VTSU Lyndon,women,d3,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Hope Berscheit,Minn.-Morris,women,d3,2,76,2,0,4,3,0,0,0,0,1,F,Forward,4
Hope Bilkey,Roger Williams,women,d3,1,76,0,0,0,0,0,0,0,0,0,null,Unknown,0
Hope Hollister,Asbury,women,d3,1,42,0,1,0,0,0,0,0,0,0,F,Forward,1
Hope Ketcham,Faith Bapt. Bible,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Hope Monk,Millsaps,women,d3,1,78,0,0,0,0,0,0,0,0,0,d,Defender,0
Hope Montgomery,Bridgewater St.,women,d3,1,89,0,0,0,0,0,0,0,0,0,null,Unknown,0
Hope Russell,Houghton,women,d3,1,41,0,0,10,6,0,0,0,0,1,F,Forward,0
Hudah Ngoy Nkulu,Salem St.,women,d3,1,10,0,0,0,0,0,0,0,0,0,f,Forward,0
Husna Khan,CCNY,women,d3,1,82,0,0,0,0,0,0,0,0,3,F,Forward,0
Ice Longenbach,Penn St.-Abington,women,d3,1,85,0,0,0,0,0,0,0,0,0,null,Unknown,0
Idaly Valenzuela,Greenville,women,d3,1,31,0,0,0,0,0,0,0,0,1,F,Forward,0
Ide Strickland,Berry,women,d3,1,82,1,0,2,2,0,0,0,0,1,M,Midfielder,2
Ila Tomko,Bob Jones,women,d3,1,22,0,0,0,0,0,0,0,0,1,null,Unknown,0
Ilana Posner,Bowdoin,women,d3,0,0,0,0,0,0,0,0,0,0,0,gk,Goalkeeper,0
Ilana Schwartz,Yeshiva,women,d3,1,90,0,0,0,0,0,0,0,0,0,F,Forward,0
Imani Dickens,Brooklyn,women,d3,1,90,1,0,3,2,0,0,0,0,0,F,Forward,2
Imani Yarbough,Hampton,women,d1,1,60,0,0,1,0,0,0,0,0,2,D,Defender,0
Imari Francis,Manchester,women,d3,1,70,0,0,0,0,0,0,0,0,3,null,Unknown,0
Imogen Deblois,Thiel,women,d3,1,45,0,0,0,0,0,0,0,0,0,F,Forward,0
India Berman,New Jersey City,women,d3,1,13,0,0,1,0,0,0,0,0,0,M,Midfielder,0
India Wilson,Jackson St.,women,d1,1,59,0,0,0,0,0,0,0,0,0,F,Forward,0
Ines Fernandez,Bethany Lutheran,women,d3,1,54,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ines Rodriguez,Lakeland,women,d3,1,83,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Ines Turner,Ramapo,women,d3,1,34,0,0,0,0,0,0,0,0,0,D,Defender,0
Inez Van Der Wegen,Bethany Lutheran,women,d3,1,61,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ingrid Steinbock,Lakeland,women,d3,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Ireland Mcgowan,Plattsburgh St.,women,d3,1,23,0,0,0,0,0,0,0,0,0,D,Defender,0
Irene Eom,Bryn Mawr,women,d3,1,9,0,0,0,0,0,0,0,0,0,f,Forward,0
Irene Sanchez Burgueao,Johns Hopkins,women,d3,1,76,0,0,2,1,0,0,0,0,0,F,Forward,0
Irma Montiel,Huntingdon,women,d3,1,29,0,0,1,0,0,0,0,0,0,null,Unknown,0
Isa Mullen,Regis (MA),women,d3,1,61,0,0,0,0,0,0,0,0,0,D,Defender,0
Isabel Baidy,Elms,women,d3,1,40,0,0,1,1,0,0,0,0,0,f,Forward,0
Isabel Barbieri,Western New Eng.,women,d3,1,11,0,0,0,0,0,0,0,0,1,D,Defender,0
Isabel Doherty,Catholic,women,d3,1,49,0,0,2,1,0,0,0,0,2,M,Midfielder,0
Isabel Harvey,Hamilton,women,d3,1,39,0,0,2,2,0,0,0,0,0,null,Unknown,0
Isabel Konijnenberg,Williams,women,d3,1,44,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabel Peterson,Wis.-Platteville,women,d3,1,49,0,0,3,2,0,0,0,0,0,F,Forward,0
Isabel Quast,Kean,women,d3,1,10,0,0,0,0,0,0,0,0,0,D,Defender,0
Isabel Sanchez,Point U.,women,d3,1,21,0,0,1,1,0,0,0,0,0,null,Unknown,0
Isabel Shore,Marywood,women,d3,1,14,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabella Balsley,Drake,women,d1,1,41,0,0,0,0,0,0,0,0,0,F,Forward,0
Isabella Barone,Mt. St. Mary (NY),women,d3,1,56,0,2,2,2,0,0,0,0,0,null,Unknown,2
Isabella Bovell,Plymouth St.,women,d3,1,16,0,0,0,0,0,0,0,0,0,D,Defender,0
Isabella Burke,Trine,women,d3,1,8,0,0,0,0,0,0,0,0,0,F,Forward,0
Isabella Campbell,Manchester,women,d3,1,45,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabella Clute,Russell Sage,women,d3,1,45,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabella Cole,Carthage,women,d3,1,34,0,0,1,1,0,0,0,0,1,D,Defender,0
Isabella Corley,Franciscan,women,d3,1,82,0,0,0,0,0,0,0,0,0,D,Defender,0
Isabella Cox,St. Mary-Woods,women,d3,1,90,0,0,2,1,0,0,0,0,0,null,Unknown,0
Isabella Cunha,Wentworth,women,d3,1,29,1,0,3,2,0,0,0,0,0,null,Unknown,2
Isabella Degiovanni,Iona,women,d1,1,90,0,0,0,0,0,0,10,5,0,GK,Goalkeeper,0
Isabella Dupret,Nichols,women,d3,1,90,0,0,0,0,0,0,11,1,0,gk,Goalkeeper,0
Isabella Eufemia,Lancaster Bible,women,d3,1,90,0,0,1,0,0,0,0,0,3,M,Midfielder,0
Isabella Fedele,Franklin & Marshall,women,d3,1,10,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabella Fischer,Framingham St.,women,d3,1,19,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabella Frullaney,Point U.,women,d3,1,70,2,0,4,2,0,0,0,0,0,null,Unknown,4
Isabella Grimaldi,Framingham St.,women,d3,1,25,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabella Hector,George Fox,women,d3,1,64,0,0,0,0,0,0,0,0,0,F,Forward,0
Isabella Hillard,Olivet,women,d3,1,39,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Isabella Kelly,Averett,women,d3,1,90,1,0,1,1,0,0,0,0,0,D,Defender,2
Isabella Keogh,Merrimack,women,d1,1,66,0,0,3,2,0,0,0,0,1,F,Forward,0
Isabella Kloock-Jensen,Providence,women,d1,1,55,1,0,2,2,0,0,0,0,0,M,Midfielder,2
Isabella Lavrynenko,SUNY Geneseo,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Isabella Marie Torelli,Quinnipiac,women,d1,1,17,0,0,0,0,0,0,0,0,0,F,Forward,0
Isabella Melfi,Buffalo St.,women,d3,1,69,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Isabella Milburn,Mt. St. Mary (NY),women,d3,1,57,2,1,4,3,0,0,0,0,0,F,Forward,5
Isabella Norton,Waynesburg,women,d3,1,30,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Isabella Pacia,King's (PA),women,d3,1,57,0,1,1,1,0,0,0,0,0,M,Midfielder,1
Isabella Pecunes,Stevenson,women,d3,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Isabella Prestia,Gettysburg,women,d3,1,53,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabella Pugliese,Albright,women,d3,1,23,0,0,0,0,0,0,0,0,0,F,Forward,0
Isabella Ramirez,New Jersey City,women,d3,1,74,0,0,2,2,0,0,0,0,0,F,Forward,0
Isabella Reuter,Elmira,women,d3,1,90,0,0,1,1,0,0,0,0,2,M,Midfielder,0
Isabella Sarra,Wm. Paterson,women,d3,1,61,0,0,1,1,0,0,0,0,0,F,Forward,0
Isabella Serano,Stevenson,women,d3,1,90,0,0,0,0,0,0,18,1,1,GK,Goalkeeper,0
Isabella Shubert,Knox,women,d3,1,85,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Isabella Swartz,Pitt.-Greensburg,women,d3,1,62,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabella Tenreiro,Wentworth,women,d3,1,29,0,0,1,0,0,0,0,0,0,null,Unknown,0
Isabella Tolosa,Wellesley,women,d3,1,55,0,1,0,0,0,0,0,0,1,null,Unknown,1
Isabella Torres,Wis.-Whitewater,women,d3,2,135,0,0,0,0,1,0,0,0,1,D,Defender,0
Isabella Urrutia Flores,Knox,women,d3,1,49,0,0,1,0,0,0,0,0,1,null,Unknown,0
Isabella Yeager,Bluffton,women,d3,1,13,0,0,0,0,0,0,0,0,0,f,Forward,0
Isabellah Avila,North Park,women,d3,1,90,0,0,1,0,0,0,0,0,0,null,Unknown,0
Isabelle Arnett-Toma,Muskingum,women,d3,1,27,0,0,1,0,0,0,0,0,0,null,Unknown,0
Isabelle Bariso,Dickinson,women,d3,1,50,0,1,0,0,0,0,0,0,0,null,Unknown,1
Isabelle Carrington,George Fox,women,d3,1,80,0,0,0,0,0,0,0,0,0,F,Forward,0
Isabelle Correa,Plymouth St.,women,d3,1,53,0,0,0,0,0,0,0,0,0,D,Defender,0
Isabelle Dalyrmple,Rivier,women,d3,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Isabelle Davis,Marymount (VA),women,d3,1,73,0,0,0,0,0,0,0,0,0,d,Defender,0
Isabelle Dennis,Alfred,women,d3,1,90,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Isabelle Fairless,Concordia Chicago,women,d3,1,41,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Isabelle Garcia,Penn St.-Schuylkill,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Isabelle Milne,Omaha,women,d1,1,75,0,0,0,0,0,0,0,0,1,D,Defender,0
Isabelle Schumacher,Webster,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Isabelle Wood,Clarkson,women,d3,1,90,0,0,0,0,0,0,4,0,0,GK,Goalkeeper,0
Isie Poff,Bryn Mawr,women,d3,1,72,0,0,1,1,0,0,0,0,0,c,Unknown,0
Isis Ovares,Rider,women,d1,1,81,0,0,1,1,1,0,0,0,2,M,Midfielder,0
Isla Price,Ill. Wesleyan,women,d3,1,36,0,0,0,0,0,0,0,0,0,D,Defender,0
Isla Thompson,UMass Dartmouth,women,d3,1,31,0,0,0,0,0,0,0,0,0,null,Unknown,0
Islah Godo,Plymouth St.,women,d3,1,71,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Isobel Evans,Averett,women,d3,1,90,1,1,8,4,0,0,0,0,1,F,Forward,3
Isobel Malcolm,Adrian,women,d3,1,25,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Isra Khan,Dickinson,women,d3,1,8,0,0,0,0,0,0,0,0,0,null,Unknown,0
Issy Pridemore,Franklin,women,d3,1,66,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Itzel Rivera,Concordia Chicago,women,d3,1,5,0,0,0,0,0,0,0,0,0,D,Defender,0
Iva Carton,Trinity (CT),women,d3,1,37,0,1,1,0,0,0,0,0,0,F,Forward,1
Ivy Daniel,Gordon,women,d3,1,64,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Ivy Daniels,Penn St.-Schuylkill,women,d3,1,86,0,0,4,2,0,0,0,0,0,null,Unknown,0
Ivy Dias,Muhlenberg,women,d3,1,90,0,0,0,0,0,0,0,0,0,F,Forward,0
Izabela Flores,Bethel (MN),women,d3,1,47,0,0,1,0,0,0,0,0,1,F,Forward,0
Izabella Asciutto Kilgore,Chicago St.,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Izabella Henricksen,Buena Vista,women,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Izzi Stratton,BYU,women,d1,1,82,0,0,2,0,0,0,0,0,1,D,Defender,0
Izzy Aurelia,Oglethorpe,women,d3,1,43,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Izzy Byram,Thomas (ME),women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Izzy Cameron,Anderson (IN),women,d3,1,38,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Izzy Chimento,Dickinson,women,d3,1,14,0,0,0,0,0,0,0,0,0,null,Unknown,0
Izzy D'Arienzo,Muhlenberg,women,d3,1,18,0,0,1,1,0,0,0,0,0,F,Forward,0
Izzy Destefano,Lake Forest,women,d3,1,48,1,2,3,3,0,0,0,0,0,M,Midfielder,4
Izzy Gonzales,Penn St.-Abington,women,d3,1,12,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Izzy Hagen,Brevard,women,d3,1,32,1,0,5,2,0,0,0,0,0,M,Midfielder,2
Izzy Jahjah,Anderson (IN),women,d3,1,7,0,0,0,0,0,0,0,0,0,D,Defender,0
Izzy Jones,Millikin,women,d3,1,56,2,1,2,2,0,0,0,0,0,null,Unknown,5
Izzy Kastel,Kalamazoo,women,d3,1,90,0,0,0,0,0,0,0,0,0,d,Defender,0
Izzy Kee,Wilkes,women,d3,1,48,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Izzy Lee,Babson,women,d3,1,34,0,0,1,0,0,0,0,0,0,null,Unknown,0
Izzy Probst,CWRU,women,d3,1,57,0,0,4,1,0,0,0,0,1,F,Forward,0
Izzy Reidy,Babson,women,d3,1,28,0,0,0,0,0,0,0,0,0,null,Unknown,0
Izzy Rogers,UHSP,women,d3,1,62,2,0,13,8,0,0,0,0,0,m,Midfielder,4
Izzy Santana,Curry,women,d3,1,11,0,0,0,0,0,0,0,0,0,null,Unknown,0
Izzy Schmidt,Niagara,women,d1,1,59,0,0,0,0,0,0,0,0,0,F,Forward,0
Izzy Snowden,Drake,women,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Izzy Stein,LIU,women,d1,1,59,1,0,1,1,0,0,0,0,1,F,Forward,2
Izzy Streeter,Wis.-Platteville,women,d3,1,74,0,0,0,0,0,0,0,0,0,F,Forward,0
Ja'Lynn Sanders,Hilbert,women,d3,1,69,0,0,8,3,0,0,0,0,0,F,Forward,0
Jacey Wood,Utah Valley,women,d1,1,21,0,0,1,0,0,0,0,0,2,M,Midfielder,0
Jacie Cook,Alice Lloyd,women,d3,1,24,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jackie Beltran,Benedictine (IL),women,d3,1,8,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jackie Contreras,Monmouth (IL),women,d3,1,73,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jackie Gervais,St. John Fisher,women,d3,1,59,0,1,0,0,0,0,0,0,0,d,Defender,1
Jackie Lindsay,North Central (MN),women,d3,1,60,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jackie Pascual,Washington Col.,women,d3,1,30,0,0,1,0,0,0,0,0,0,F,Forward,0
Jackie Powell,Southwestern (TX),women,d3,1,54,0,0,3,2,0,0,0,0,0,F,Forward,0
Jackie Rainville,Williams,women,d3,1,66,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jackie Wenzlik,Randolph-Macon,women,d3,1,41,0,0,0,0,0,0,0,0,1,F,Forward,0
Jaclyn Benedetti,Russell Sage,women,d3,1,90,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Jacque Madrid,Dakota Wesleyan,women,d3,1,90,0,0,1,1,0,0,0,0,1,null,Unknown,0
Jada Neal,Hiram,women,d3,1,90,0,0,3,2,0,0,0,0,0,null,Unknown,0
Jade Labossier,Gordon,women,d3,1,48,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jade Rutledge,Columbia (SC),women,d3,1,6,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jade Weir,Lancaster Bible,women,d3,1,74,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Jadelyn Sayrafe,Stockton,women,d3,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jaden Cook,DeSales,women,d3,1,53,0,0,2,2,0,0,0,0,0,null,Unknown,0
Jadyn Aling,WashU,women,d3,1,43,0,0,1,0,0,0,0,0,3,M,Midfielder,0
Jadyn Baker,Plattsburgh St.,women,d3,1,48,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Jadyn Johnson,Ripon,women,d3,1,41,0,0,1,1,0,0,0,0,0,D,Defender,0
Jadyn Mapura,Babson,women,d3,1,81,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jadyn Sotomayor,Curry,women,d3,1,13,1,1,1,1,0,0,0,0,0,null,Unknown,3
Jadynn Kramer,Carthage,women,d3,1,83,1,0,5,4,0,0,0,0,1,F,Forward,2
Jaedyn Schouten,Wilkes,women,d3,1,43,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jael-Marie Guy,Brown,women,d1,1,74,0,0,3,2,0,0,0,0,0,F,Forward,0
Jaelyn Greer,Jackson St.,women,d1,1,15,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jaice Neumaier,Wilmington (OH),women,d3,1,36,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jaidan Kertenis,SUNY Potsdam,women,d3,1,55,0,0,0,0,0,0,0,0,0,D,Defender,0
Jaidon Brodie,SUNY Morrisville,women,d3,1,43,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jaidyn Falcone,Muhlenberg,women,d3,1,54,0,0,1,1,0,0,0,0,1,F,Forward,0
Jaidyn Richter,St. Catherine,women,d3,1,81,1,0,2,2,0,0,0,0,8,D,Defender,2
Jailynn Woodruff,Marietta,women,d3,1,8,0,0,1,0,0,0,0,0,0,F,Forward,0
Jaleigh Dixon,Mount Aloysius,women,d3,1,17,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jalynn Mayfield-Rice,Stevenson,women,d3,1,5,0,0,0,0,0,0,0,0,0,F,Forward,0
Jameela Hydre Yusoff,Manchester,women,d3,1,44,0,0,0,0,0,0,0,0,0,D,Defender,0
Jamie Dahlgard,Clarkson,women,d3,1,90,0,0,2,2,0,0,0,0,1,M,Midfielder,0
Jamie Davies,JWU (Providence),women,d3,1,21,0,0,1,0,0,0,0,0,0,null,Unknown,0
Jamie Goldfarb,CWRU,women,d3,1,45,0,0,5,0,0,0,0,0,0,M,Midfielder,0
Jamie Mcdonough,Elms,women,d3,1,66,1,0,5,2,0,0,0,0,0,f,Forward,2
Jamie Murphy,Kenyon,women,d3,1,65,0,1,2,0,0,0,0,0,0,M,Midfielder,1
Jamie Murray,Albright,women,d3,1,27,0,0,0,0,0,0,0,0,0,F,Forward,0
Jamilly Chaves,Fitchburg St.,women,d3,1,53,0,0,0,0,0,0,0,0,0,d,Defender,0
Janae Bergey,Lancaster Bible,women,d3,1,86,1,0,2,1,0,0,0,0,4,D,Defender,2
Janae Swartz,Penn St. Harrisburg,women,d3,1,53,0,0,1,0,0,0,0,0,0,null,Unknown,0
Jane Daiutolo,Gettysburg,women,d3,1,77,0,0,0,0,0,0,0,0,0,f,Forward,0
Jane Farr,Bob Jones,women,d3,1,45,0,0,1,1,0,0,0,0,0,null,Unknown,0
Jane Volf,Rhodes,women,d3,1,8,0,0,0,0,0,0,0,0,0,null,Unknown,0
Janelle Naumann,Blackburn,women,d3,1,85,0,0,0,0,0,0,0,0,0,mf,Midfielder,0
Janelli Villagran,Pacific,women,d1,1,56,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Janet Amasa-Titus,Regis (MA),women,d3,1,24,0,0,0,0,0,0,0,0,0,F,Forward,0
Janie Henderson,Wm. Paterson,women,d3,1,49,0,0,0,0,0,0,0,0,0,null,Unknown,0
Janie Steele,Brevard,women,d3,1,67,1,1,2,1,0,0,0,0,0,M,Midfielder,3
Janiya Matier,UMass Boston,women,d3,1,90,0,0,0,0,0,0,4,1,0,GK,Goalkeeper,0
Jaquie Pangburn,Husson,women,d3,1,33,0,0,0,0,0,0,0,0,0,F,Forward,0
Jarleny Aguilar-Acuna,Delaware Valley,women,d3,1,86,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jaryn Larock,SUNY Canton,women,d3,1,8,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jasleen Grewal,Concordia Chicago,women,d3,1,59,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Jasmin Alvarado,Cedar Crest,women,d3,1,44,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Jasmin Molina,Marian (WI),women,d3,1,57,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Jasmine Cardenas,Oglethorpe,women,d3,1,12,0,0,0,0,0,0,0,0,0,D,Defender,0
Jasmine Guerber,Buffalo,women,d1,1,65,0,1,3,2,0,0,0,0,2,F,Forward,1
Jasmine Haskell,Goucher,women,d3,1,48,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Jasmine Hechler,Juniata,women,d3,1,36,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jasmine Hubbard,Webster,women,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Jasmine Islami,WestConn,women,d3,1,77,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Jasmine Leshnick,Harvard,women,d1,1,90,0,0,2,1,0,0,0,0,3,F,Forward,0
Jasmine Lim,Utah Valley,women,d1,1,17,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Jasmine Wilson,Wis.-Whitewater,women,d3,2,155,1,0,6,3,0,0,0,0,4,F,Forward,2
Jasmyn Brown,Omaha,women,d1,1,38,0,0,0,0,0,0,0,0,1,D,Defender,0
Jasmyn Jones,Ky. Christian,women,d3,1,90,0,0,0,0,0,0,0,0,0,F,Forward,0
Javelle Alexander,Me.-Fort Kent,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jayda Sutton,Hampton,women,d1,1,76,0,0,5,2,0,0,0,0,2,M,Midfielder,0
Jayden Hernandez,Hamline,women,d3,1,86,0,0,0,0,0,0,0,0,0,F,Forward,0
Jaydence Meribela,MCLA,women,d3,1,24,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jaye Alexander,Ohio Wesleyan,women,d3,1,32,0,0,4,0,0,0,0,0,0,F,Forward,0
Jaye Dugan,LeTourneau,women,d3,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Jayla James,Simmons,women,d3,1,45,0,0,0,0,0,0,0,0,0,d,Defender,0
Jayla Logan,DePauw,women,d3,2,111,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Jaylee Cortez,Marymount (VA),women,d3,1,70,0,0,0,0,0,0,0,0,0,d,Defender,0
Jaylin Sheffield,Albright,women,d3,1,37,0,0,0,0,0,0,0,0,0,F,Forward,0
Jaylyn Altizer,William Peace,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Jayme Beninda,Lebanon Valley,women,d3,1,58,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Jayme Brown,Clark (MA),women,d3,1,50,0,0,0,0,0,0,0,0,0,d,Defender,0
Jaymie Frith,Emory,women,d3,1,79,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Jazlene Gomez,Concordia (TX),women,d3,1,39,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Jazlyn Brooker,Ohio Wesleyan,women,d3,1,25,0,0,1,0,0,0,0,0,0,F,Forward,0
Jemma Freestone,Oberlin,women,d3,2,173,0,0,0,0,0,0,0,0,0,null,Unknown,0
Jen Vasquez,Hood,women,d3,1,67,0,0,2,0,0,0,0,0,0,null,Unknown,0
Jena Witters,York (PA),women,d3,1,54,0,0,0,0,1,0,0,0,0,f,Forward,0
Jenica Jones,Elmira,women,d3,1,76,0,0,0,0,0,0,0,0,0,D,Defender,0
Jenika Krum,Houghton,women,d3,1,71,0,0,1,1,0,0,0,0,0,D,Defender,0
Jenn Specht,Bluffton,women,d3,2,151,0,0,1,1,0,0,0,0,1,"d, null",Defender,0
